時間,儲能(Energy Storage System),其它再生能源(Other Renewable Energy),太陽能(Solar),核能(Nuclear),民營電廠-燃氣(IPP-LNG),民營電廠-燃煤(IPP-Coal),水力(Hydro),汽電共生(Co-Gen),燃氣(LNG),燃油(Oil),燃煤(Coal),輕油(Diesel),風力(Wind),碳排放量(TCO2),每度電碳排(kgCO₂/kWh),總發電量(MW),碳排放量(TCO₂),再生能源佔比(%),化石燃料佔比(%),低碳能源佔比(%),儲能(Energy Storage System)(%),其它再生能源(Other Renewable Energy)(%),太陽能(Solar)(%),民營電廠-燃氣(IPP-LNG)(%),民營電廠-燃煤(IPP-Coal)(%),水力(Hydro)(%),汽電共生(Co-Gen)(%),燃氣(LNG)(%),燃油(Oil)(%),燃煤(Coal)(%),輕油(Diesel)(%),風力(Wind)(%)
2025-10-12 02:21,0.0,18.0,0.0,,3207.0,1568.4,425.9,1197.3,12418.3,194.2,6513.4,47.9,14.6,16000.73,0.62,,,,,,0.0,0.07,0.0,12.52,6.13,1.66,4.68,48.5,0.76,25.44,0.19,0.06
2025-10-12 06:15,0.0,18.0,9.61,,3107.6,1654.5,308.0,1171.9,12272.5,194.7,5025.3,45.6,16.3,14599.53,0.61,,,,,,0.0,0.08,0.04,13.04,6.94,1.29,4.92,51.51,0.82,21.09,0.19,0.07
2025-10-12 07:15,79.4,19.6,850.76,,2907.1,1639.0,301.5,1280.8,11364.4,199.0,4764.8,45.4,13.7,13865.44,0.59,,,,,,0.34,0.08,3.63,12.39,6.98,1.28,5.46,48.43,0.85,20.31,0.19,0.06
2025-10-12 09:24,0.0,17.7,4855.46,,2338.9,1593.3,322.8,1196.1,11617.5,199.1,4605.2,43.2,6.4,13470.51,0.5,,,,,,0.0,0.07,18.12,8.73,5.95,1.2,4.46,43.36,0.74,17.19,0.16,0.02
2025-10-12 13:16,18.0,25.0,6580.29,,3453.9,1527.1,327.5,1208.2,12017.1,199.0,4997.2,44.9,37.9,14529.65,0.48,,,,,,0.06,0.08,21.62,11.35,5.02,1.08,3.97,39.48,0.65,16.42,0.15,0.12
2025-10-12 14:24,0.0,25.6,5768.45,,3509.6,1605.8,321.6,1224.1,11384.5,199.9,5206.9,46.9,46.8,14512.72,0.49,,,,,,0.0,0.09,19.66,11.96,5.47,1.1,4.17,38.8,0.68,17.75,0.16,0.16
2025-10-12 15:15,153.5,25.8,4524.19,,4078.1,1669.7,358.9,1215.1,11204.8,198.5,5343.3,49.9,39.5,14883.43,0.52,,,,,,0.53,0.09,15.68,14.13,5.79,1.24,4.21,38.82,0.69,18.51,0.17,0.14
2025-10-12 19:13,1484.2,23.9,0.0,,5260.0,1664.3,1010.6,1253.4,12572.4,457.3,6534.6,65.6,13.6,17468.85,0.58,,,,,,4.89,0.08,0.0,17.34,5.49,3.33,4.13,41.44,1.51,21.54,0.22,0.04
2025-10-12 20:33,1318.4,25.3,0.0,,5243.3,1664.9,1047.4,1229.0,12646.1,456.9,6658.1,65.4,13.2,17593.91,0.58,,,,,,4.34,0.08,0.0,17.27,5.48,3.45,4.05,41.64,1.5,21.92,0.22,0.04
2025-10-12 23:15,639.2,23.1,0.0,,4847.4,1664.9,496.4,1317.2,12122.6,458.6,6628.5,56.5,15.0,17154.28,0.61,,,,,,2.26,0.08,0.0,17.15,5.89,1.76,4.66,42.88,1.62,23.45,0.2,0.05
2025-10-13 01:14,12.9,24.6,0.0,,3884.0,1714.1,514.5,1439.9,12186.1,202.6,6181.9,52.0,17.5,16211.67,0.62,,,,,,0.05,0.09,0.0,14.81,6.53,1.96,5.49,46.46,0.77,23.57,0.2,0.07
2025-10-13 02:23,0.0,25.4,0.0,,3608.3,1710.1,394.6,1408.8,12032.6,195.7,5765.9,48.8,16.2,15592.17,0.62,,,,,,0.0,0.1,0.0,14.32,6.78,1.57,5.59,47.74,0.78,22.87,0.19,0.06
2025-10-13 03:13,0.0,24.6,0.0,,3571.6,1714.8,391.4,1426.8,12261.4,196.1,5395.5,47.8,16.1,15369.36,0.61,,,,,,0.0,0.1,0.0,14.26,6.85,1.56,5.7,48.96,0.78,21.54,0.19,0.06
2025-10-13 05:15,0.0,27.6,1.06,,3650.4,1645.7,402.9,1445.0,12247.8,193.3,5184.5,47.3,17.7,15158.12,0.61,,,,,,0.0,0.11,0.0,14.68,6.62,1.62,5.81,49.26,0.78,20.85,0.19,0.07
2025-10-13 13:19,0.0,23.4,6508.45,,5600.5,1650.0,216.5,1665.6,12152.8,735.3,6617.5,52.9,30.6,17949.97,0.51,,,,,,0.0,0.07,18.46,15.89,4.68,0.61,4.72,34.47,2.09,18.77,0.15,0.09
2025-10-13 15:18,1015.9,24.4,4180.05,,5664.3,1710.8,871.1,1739.3,12327.8,881.6,6634.3,55.8,71.2,18302.93,0.52,,,,,,2.89,0.07,11.88,16.1,4.86,2.48,4.94,35.05,2.51,18.86,0.16,0.2
2025-10-13 17:22,1864.6,22.9,516.84,,5699.9,1713.8,1493.6,1776.0,12716.3,887.7,6633.5,66.2,59.5,18552.7,0.55,,,,,,5.57,0.07,1.55,17.04,5.12,4.47,5.31,38.01,2.65,19.83,0.2,0.18
2025-10-13 21:29,614.7,25.4,0.0,,5758.5,1716.6,1479.8,1732.0,12671.7,897.0,6616.1,65.2,15.7,18526.75,0.59,,,,,,1.95,0.08,0.0,18.23,5.43,4.68,5.48,40.11,2.84,20.94,0.21,0.05
2025-10-13 23:18,144.7,22.8,0.0,,5776.2,1716.4,418.3,1471.5,12698.1,896.5,6639.8,58.2,20.2,18407.3,0.62,,,,,,0.48,0.08,0.0,19.34,5.75,1.4,4.93,42.52,3.0,22.23,0.19,0.07
2025-10-14 05:16,0.0,21.5,3.88,,5269.0,1647.4,227.0,1423.1,12364.4,334.5,5678.0,49.9,70.7,16573.44,0.61,,,,,,0.0,0.08,0.01,19.45,6.08,0.84,5.25,45.64,1.23,20.96,0.18,0.26
2025-10-14 07:15,0.0,22.3,764.29,,5253.5,1654.2,221.3,1459.7,12055.8,330.8,5647.5,48.8,72.8,16408.12,0.6,,,,,,0.0,0.08,2.78,19.08,6.01,0.8,5.3,43.79,1.2,20.51,0.18,0.26
2025-10-14 20:40,1922.2,40.7,0.0,,5244.1,1703.3,1374.6,1775.1,12662.6,891.9,6663.6,288.6,57.9,18507.45,0.57,,,,,,5.89,0.12,0.0,16.07,5.22,4.21,5.44,38.81,2.73,20.43,0.88,0.18
2025-10-14 23:20,483.4,34.0,0.0,,5233.8,1700.5,423.7,1738.7,12691.4,893.3,6681.5,278.6,144.2,18501.07,0.61,,,,,,1.6,0.11,0.0,17.27,5.61,1.4,5.74,41.88,2.95,22.05,0.92,0.48
2025-10-15 00:23,59.9,36.6,0.0,,5147.6,1708.6,435.2,1689.4,12688.2,894.7,6651.7,277.9,168.4,18407.78,0.62,,,,,,0.2,0.12,0.0,17.3,5.74,1.46,5.68,42.64,3.01,22.35,0.93,0.57
2025-10-15 01:16,0.0,33.7,0.0,,5159.2,1707.3,408.3,1453.6,12660.6,890.9,6645.0,272.3,164.7,18243.31,0.62,,,,,,0.0,0.11,0.0,17.55,5.81,1.39,4.94,43.07,3.03,22.61,0.93,0.56
2025-10-15 02:27,0.0,36.1,0.0,,5136.4,1707.1,311.4,1400.9,12648.8,893.6,6664.4,50.3,187.7,18025.13,0.62,,,,,,0.0,0.12,0.0,17.69,5.88,1.07,4.82,43.56,3.08,22.95,0.17,0.65
2025-10-15 03:14,0.0,36.5,0.0,,5117.5,1700.2,295.3,1463.9,12481.9,569.7,6645.1,48.7,155.1,17685.96,0.62,,,,,,0.0,0.13,0.0,17.95,5.96,1.04,5.13,43.77,2.0,23.3,0.17,0.54
2025-10-15 04:20,0.0,36.8,0.0,,5077.9,1702.9,288.0,1442.9,12502.4,359.4,6663.3,47.7,141.2,17513.53,0.62,,,,,,0.0,0.13,0.0,17.97,6.03,1.02,5.11,44.24,1.27,23.58,0.17,0.5
2025-10-15 06:17,0.0,37.3,13.83,,5039.4,1648.4,287.9,1489.3,12482.1,333.5,6177.9,48.7,80.9,17006.19,0.62,,,,,,0.0,0.13,0.05,18.23,5.96,1.04,5.39,45.16,1.21,22.35,0.18,0.29
2025-10-15 12:21,0.0,35.0,6125.47,,5188.7,1646.5,361.3,1623.3,12296.2,549.1,6407.7,49.6,83.8,17446.65,0.51,,,,,,0.0,0.1,17.82,15.1,4.79,1.05,4.72,35.78,1.6,18.65,0.14,0.24
2025-10-15 13:18,0.0,40.3,6051.41,,5575.4,1648.7,369.2,1773.8,12318.5,741.5,6512.5,49.6,107.4,17991.67,0.51,,,,,,0.0,0.11,17.2,15.84,4.69,1.05,5.04,35.01,2.11,18.51,0.14,0.31
2025-10-15 17:20,1349.7,37.5,533.72,,5702.1,1714.3,1192.2,1668.3,12700.3,847.2,6682.7,63.7,653.2,18491.38,0.56,,,,,,4.07,0.11,1.61,17.2,5.17,3.6,5.03,38.32,2.56,20.16,0.19,1.97
2025-10-15 20:39,1296.3,41.7,0.0,,5752.3,1709.6,987.1,1676.7,12672.1,853.7,6673.1,67.6,301.9,18503.07,0.58,,,,,,4.05,0.13,0.0,17.96,5.34,3.08,5.23,39.56,2.67,20.83,0.21,0.94
2025-10-15 21:31,1104.5,41.0,0.0,,5755.9,1712.1,633.4,1700.9,12566.0,839.6,6675.6,67.1,288.1,18459.13,0.59,,,,,,3.52,0.13,0.0,18.34,5.46,2.02,5.42,40.04,2.68,21.27,0.21,0.92
2025-10-16 04:21,0.0,40.7,0.0,,5538.3,1667.8,341.2,1234.1,11938.3,331.0,5526.6,67.1,186.6,16275.55,0.61,,,,,,0.0,0.15,0.0,20.61,6.21,1.27,4.59,44.43,1.23,20.57,0.25,0.69
2025-10-16 06:15,0.0,41.8,13.25,,5423.2,1643.1,343.4,1502.1,11451.9,328.5,5374.2,67.1,145.9,15974.22,0.61,,,,,,0.0,0.16,0.05,20.59,6.24,1.3,5.7,43.49,1.25,20.41,0.25,0.55
2025-10-16 09:22,163.5,39.5,4835.71,,5091.5,1647.0,350.5,1757.8,12072.4,328.4,5694.4,67.1,121.6,16563.65,0.51,,,,,,0.51,0.12,15.03,15.83,5.12,1.09,5.46,37.53,1.02,17.7,0.21,0.38
2025-10-16 15:18,546.9,38.0,4053.89,,5632.6,1706.9,524.7,1748.4,12260.7,821.4,6664.2,55.1,1040.1,18233.64,0.52,,,,,,1.56,0.11,11.55,16.05,4.86,1.5,4.98,34.94,2.34,18.99,0.16,2.96
2025-10-16 17:20,1146.6,37.7,458.56,,5564.6,1701.0,1373.2,1695.2,12074.5,754.4,6661.4,68.9,1737.2,18024.92,0.54,,,,,,3.45,0.11,1.38,16.72,5.11,4.13,5.09,36.29,2.27,20.02,0.21,5.22
2025-10-16 22:19,570.8,44.0,0.0,,4992.9,1711.3,993.3,1633.8,12560.1,750.5,6683.9,62.0,1120.9,17965.56,0.58,,,,,,1.83,0.14,0.0,16.04,5.5,3.19,5.25,40.36,2.41,21.48,0.2,3.6
2025-10-16 23:19,536.1,40.4,0.0,,4742.8,1711.3,569.1,1483.2,12514.7,739.9,6679.0,58.0,1026.1,17711.16,0.59,,,,,,1.78,0.13,0.0,15.76,5.69,1.89,4.93,41.58,2.46,22.19,0.19,3.41
2025-10-17 00:24,334.7,38.4,0.0,,4544.1,1706.7,682.8,1532.3,12443.8,455.6,6447.9,51.2,899.6,17160.47,0.59,,,,,,1.15,0.13,0.0,15.6,5.86,2.34,5.26,42.71,1.56,22.13,0.18,3.09
2025-10-17 03:13,0.0,42.4,0.0,,4396.1,1708.0,394.9,1246.7,11511.3,332.8,6507.5,45.3,577.2,16400.41,0.61,,,,,,0.0,0.16,0.0,16.43,6.38,1.48,4.66,43.01,1.24,24.32,0.17,2.16
2025-10-17 04:20,0.0,41.5,0.0,,4424.4,1693.0,340.0,1313.9,12138.4,333.4,6230.5,44.8,460.5,16505.69,0.61,,,,,,0.0,0.15,0.0,16.37,6.27,1.26,4.86,44.92,1.23,23.06,0.17,1.7
2025-10-17 05:16,0.0,38.8,3.84,,4400.4,1646.7,333.7,1378.2,11846.2,328.1,6221.7,44.4,308.0,16332.0,0.62,,,,,,0.0,0.15,0.01,16.57,6.2,1.26,5.19,44.62,1.24,23.43,0.17,1.16
2025-10-17 13:17,0.0,35.6,6377.52,,5549.0,1646.7,299.0,1566.3,12209.2,539.3,6597.6,54.9,43.4,17716.86,0.51,,,,,,0.0,0.1,18.26,15.89,4.72,0.86,4.49,34.96,1.54,18.89,0.16,0.12
2025-10-17 15:18,1429.6,43.7,3910.91,,5648.0,1687.9,704.9,1716.8,12546.9,848.1,6664.5,56.0,234.7,18370.77,0.52,,,,,,4.03,0.12,11.02,15.91,4.76,1.99,4.84,35.35,2.39,18.78,0.16,0.66
2025-10-17 18:19,1625.4,42.9,0.0,,5708.5,1701.1,1467.5,1723.9,12691.0,889.0,6671.6,68.2,433.9,18538.69,0.56,,,,,,4.92,0.13,0.0,17.29,5.15,4.44,5.22,38.43,2.69,20.2,0.21,1.31
2025-10-17 22:18,602.0,43.7,0.0,,5752.9,1711.3,1351.9,1636.5,12646.6,884.3,6636.2,63.8,131.0,18456.07,0.59,,,,,,1.91,0.14,0.0,18.29,5.44,4.3,5.2,40.2,2.81,21.09,0.2,0.42
2025-10-18 05:16,14.0,43.5,4.14,,4722.0,1647.3,292.7,1112.7,12420.2,334.6,5741.8,44.2,144.4,16194.16,0.61,,,,,,0.05,0.16,0.02,17.8,6.21,1.1,4.2,46.83,1.26,21.65,0.17,0.54
2025-10-18 06:16,0.0,39.7,8.3,,4404.6,1646.0,286.5,1048.8,12289.1,327.8,5708.8,44.0,57.1,15895.09,0.61,,,,,,0.0,0.15,0.03,17.03,6.36,1.11,4.06,47.52,1.27,22.08,0.17,0.22
2025-10-18 09:17,0.0,42.3,4746.99,,4416.5,1583.2,174.7,1078.8,11888.5,324.9,5117.5,42.6,137.9,15126.54,0.51,,,,,,0.0,0.14,16.06,14.94,5.36,0.59,3.65,40.23,1.1,17.32,0.14,0.47
2025-10-18 12:20,0.0,40.8,7070.8,,4213.7,1582.0,160.5,1087.9,12088.1,326.3,6133.6,47.0,489.0,16048.67,0.48,,,,,,0.0,0.12,21.27,12.68,4.76,0.48,3.27,36.37,0.98,18.45,0.14,1.47
2025-10-18 17:17,996.9,41.8,673.63,,5118.3,1669.3,1071.2,999.6,12312.6,346.9,6612.9,58.6,1575.7,17096.52,0.54,,,,,,3.17,0.13,2.14,16.26,5.3,3.4,3.18,39.12,1.1,21.01,0.19,5.01
2025-10-18 20:34,1598.7,41.2,0.0,,5597.3,1668.4,1404.9,1061.7,12387.5,355.4,5959.0,66.4,1682.1,16834.84,0.53,,,,,,5.02,0.13,0.0,17.59,5.24,4.41,3.34,38.93,1.12,18.73,0.21,5.29
2025-10-18 21:21,1376.2,40.2,0.0,,5596.5,1669.5,1326.6,1041.1,12378.1,351.2,5881.3,65.1,1678.2,16743.97,0.53,,,,,,4.38,0.13,0.0,17.82,5.32,4.22,3.32,39.42,1.12,18.73,0.21,5.34
2025-10-19 01:14,278.6,40.4,0.0,,4037.3,1605.8,325.1,1059.3,12409.0,334.1,5422.0,50.4,1755.2,15493.87,0.57,,,,,,1.02,0.15,0.0,14.78,5.88,1.19,3.88,45.43,1.22,19.85,0.18,6.43
2025-10-19 03:13,0.0,41.4,0.0,,3431.3,1597.8,271.0,1050.2,12252.1,326.7,4643.6,45.0,1966.2,14388.69,0.56,,,,,,0.0,0.16,0.0,13.39,6.24,1.06,4.1,47.81,1.27,18.12,0.18,7.67
2025-10-19 05:15,0.0,42.1,6.87,,3363.7,1601.4,201.5,1060.1,11955.3,324.2,4222.4,44.2,1968.3,13833.91,0.56,,,,,,0.0,0.17,0.03,13.57,6.46,0.81,4.28,48.23,1.31,17.03,0.18,7.94
2025-10-19 07:15,0.0,44.5,508.12,,3357.1,1502.4,194.8,1040.2,11524.4,323.0,4215.0,41.9,1878.3,13504.55,0.55,,,,,,0.0,0.18,2.06,13.63,6.1,0.79,4.22,46.79,1.31,17.11,0.17,7.63
2025-10-19 11:15,0.0,44.1,3171.61,,3989.9,1504.5,207.0,923.8,12203.3,331.2,4836.8,39.2,1547.8,14656.33,0.51,,,,,,0.0,0.15,11.01,13.85,5.22,0.72,3.21,42.37,1.15,16.79,0.14,5.37
2025-10-19 13:17,0.0,43.5,3501.86,,3713.1,1510.1,181.6,913.7,11850.6,331.9,5292.8,44.3,1601.1,14755.86,0.51,,,,,,0.0,0.15,12.08,12.81,5.21,0.63,3.15,40.89,1.15,18.26,0.15,5.52
2025-10-19 19:13,1109.6,45.4,0.0,,3939.7,1595.2,1124.1,1171.5,12090.3,344.1,5146.1,58.7,2342.9,15110.25,0.52,,,,,,3.83,0.16,0.0,13.6,5.51,3.88,4.04,41.74,1.19,17.77,0.2,8.09
2025-10-19 20:34,1100.1,42.7,0.0,,4017.7,1611.8,1116.4,1089.5,12279.2,341.2,4910.2,58.6,2329.8,14994.72,0.52,,,,,,3.81,0.15,0.0,13.9,5.58,3.86,3.77,42.49,1.18,16.99,0.2,8.06
2025-10-19 23:16,904.5,42.5,0.0,,3485.2,1610.4,272.3,1265.0,12291.6,330.2,4497.3,50.0,2278.3,14450.99,0.53,,,,,,3.35,0.16,0.0,12.9,5.96,1.01,4.68,45.48,1.22,16.64,0.18,8.43
2025-10-20 02:23,0.0,44.2,0.0,,2389.4,1664.6,177.8,1409.2,12055.4,321.5,4486.8,41.0,2241.9,13896.23,0.56,,,,,,0.0,0.18,0.0,9.62,6.7,0.72,5.67,48.55,1.29,18.07,0.17,9.03
2025-10-20 06:16,0.0,43.9,25.59,,2414.6,1601.5,188.4,1624.5,11597.1,322.7,4484.9,40.1,2197.1,13750.55,0.56,,,,,,0.0,0.18,0.1,9.84,6.53,0.77,6.62,47.26,1.31,18.28,0.16,8.95
2025-10-20 09:28,351.6,46.5,2662.75,,4678.4,1622.3,247.6,1644.7,11730.7,329.6,4873.8,50.1,2322.8,15344.12,0.5,,,,,,1.15,0.15,8.71,15.31,5.31,0.81,5.38,38.38,1.08,15.95,0.16,7.6
2025-10-20 12:24,0.0,42.9,3986.99,,4908.9,1625.6,230.9,1496.6,12123.2,329.9,4920.2,46.9,2085.3,15609.02,0.49,,,,,,0.0,0.13,12.54,15.44,5.11,0.73,4.71,38.13,1.04,15.47,0.15,6.56
2025-10-20 13:19,0.0,41.5,3656.79,,5269.2,1629.9,245.8,1372.3,12249.0,322.5,5065.3,43.9,2174.3,15903.48,0.5,,,,,,0.0,0.13,11.4,16.43,5.08,0.77,4.28,38.19,1.01,15.79,0.14,6.78
2025-10-20 14:29,0.0,42.7,3220.49,,5429.4,1635.1,267.2,1633.7,12125.6,332.9,5128.5,44.5,2128.2,16149.1,0.5,,,,,,0.0,0.13,10.07,16.97,5.11,0.84,5.11,37.91,1.04,16.03,0.14,6.65
2025-10-20 16:25,1169.8,40.7,935.47,,5592.4,1717.1,744.0,1603.3,12361.8,330.4,5156.9,48.1,1994.9,16430.88,0.52,,,,,,3.69,0.13,2.95,17.64,5.42,2.35,5.06,39.0,1.04,16.27,0.15,6.29
2025-10-20 17:22,817.2,38.8,122.97,,5536.2,1721.5,951.8,1651.4,12188.3,326.9,5128.2,51.4,1872.8,16323.03,0.54,,,,,,2.69,0.13,0.4,18.21,5.66,3.13,5.43,40.08,1.08,16.86,0.17,6.16
2025-10-20 20:39,605.2,37.9,0.0,,4939.7,1709.9,856.4,1749.3,12185.4,336.8,4803.6,162.0,1798.7,15881.42,0.54,,,,,,2.07,0.13,0.0,16.93,5.86,2.93,5.99,41.75,1.15,16.46,0.56,6.16
2025-10-20 21:28,637.0,36.5,0.0,,4387.4,1714.0,876.6,1761.1,12177.5,336.0,4760.8,51.3,1612.0,15478.83,0.55,,,,,,2.25,0.13,0.0,15.48,6.05,3.09,6.21,42.95,1.19,16.79,0.18,5.69
2025-10-21 00:23,459.6,35.7,0.0,,2760.9,1709.1,632.0,1563.3,11753.6,325.5,4740.4,39.3,1405.3,14293.58,0.56,,,,,,1.81,0.14,0.0,10.86,6.72,2.49,6.15,46.23,1.28,18.64,0.15,5.53
2025-10-21 01:16,286.3,39.6,0.0,,2710.4,1715.0,619.6,1419.4,11305.9,322.8,4738.9,38.3,1372.8,13959.1,0.57,,,,,,1.17,0.16,0.0,11.03,6.98,2.52,5.78,46.02,1.31,19.29,0.16,5.59
2025-10-21 02:28,0.0,42.5,0.0,,2728.3,1710.6,698.4,1480.8,11776.9,323.0,4734.3,36.0,1332.3,14230.49,0.57,,,,,,0.0,0.17,0.0,10.97,6.88,2.81,5.96,47.37,1.3,19.04,0.14,5.36
2025-10-21 04:21,0.0,40.3,0.0,,2694.2,1688.2,802.5,1463.1,11753.4,322.0,4738.8,33.9,1343.1,14172.38,0.57,,,,,,0.0,0.16,0.0,10.83,6.79,3.23,5.88,47.24,1.29,19.05,0.14,5.4
2025-10-21 06:17,0.0,37.0,20.71,,2516.6,1651.4,823.5,1633.3,11566.9,321.3,4729.1,36.4,1308.7,14052.16,0.57,,,,,,0.0,0.15,0.08,10.21,6.7,3.34,6.63,46.93,1.3,19.19,0.15,5.31
2025-10-21 07:16,0.0,38.2,670.42,,2268.5,1649.7,365.6,1766.9,11951.8,325.3,4552.0,38.5,1197.0,14044.78,0.57,,,,,,0.0,0.15,2.7,9.14,6.65,1.47,7.12,48.15,1.31,18.34,0.16,4.82
2025-10-21 09:24,289.6,39.4,3299.47,,3561.2,1647.7,305.3,1733.6,12446.5,334.1,4538.2,42.4,1147.2,14914.64,0.51,,,,,,0.99,0.13,11.23,12.12,5.61,1.04,5.9,42.36,1.14,15.44,0.14,3.9
2025-10-21 11:05,416.1,44.0,4612.85,,3705.1,1652.0,288.2,1828.2,12218.9,330.5,4343.2,40.5,1200.5,14753.43,0.48,,,,,,1.36,0.14,15.04,12.08,5.38,0.94,5.96,39.83,1.08,14.16,0.13,3.91
2025-10-21 13:18,15.0,39.2,4642.24,,4387.0,1655.4,367.6,1621.7,12445.1,336.8,4362.8,40.6,1180.3,15109.4,0.49,,,,,,0.05,0.13,14.93,14.11,5.32,1.18,5.22,40.02,1.08,14.03,0.13,3.8
2025-10-21 14:28,850.0,39.1,3288.86,,4763.9,1675.8,311.5,1763.8,12212.2,334.3,4691.2,41.0,1235.6,15578.92,0.5,,,,,,2.72,0.13,10.54,15.27,5.37,1.0,5.65,39.13,1.07,15.03,0.13,3.96
2025-10-21 23:19,622.0,44.2,0.0,,3724.3,1712.0,395.3,1684.3,12412.9,356.3,4415.1,42.0,1111.8,14914.31,0.56,,,,,,2.35,0.17,0.0,14.04,6.46,1.49,6.35,46.81,1.34,16.65,0.16,4.19
2025-10-22 04:21,0.0,39.6,0.0,,3208.0,1691.9,270.6,1532.3,12352.1,314.9,4237.9,31.9,1227.7,14315.28,0.57,,,,,,0.0,0.16,0.0,12.88,6.79,1.09,6.15,49.59,1.26,17.01,0.13,4.93
2025-10-22 05:17,0.0,40.3,9.94,,3312.4,1649.6,267.8,1483.6,12525.8,317.4,4226.7,32.6,1188.7,14379.56,0.57,,,,,,0.0,0.16,0.04,13.22,6.58,1.07,5.92,49.99,1.27,16.87,0.13,4.74
2025-10-22 07:17,0.0,40.1,561.27,,3208.7,1648.1,272.2,1841.1,11983.6,320.7,4224.5,36.6,1109.0,14273.82,0.57,,,,,,0.0,0.16,2.22,12.71,6.53,1.08,7.29,47.47,1.27,16.73,0.14,4.39
2025-10-22 09:25,472.6,40.2,3163.91,,4139.8,1638.2,335.0,1822.2,12553.5,320.0,4232.1,28.9,1104.0,15003.8,0.5,,,,,,1.58,0.13,10.6,13.87,5.49,1.12,6.1,42.05,1.07,14.18,0.1,3.7
2025-10-22 18:21,1600.4,40.1,0.0,,4811.0,1662.4,502.8,1809.7,12709.3,648.3,4707.4,48.3,1151.9,16138.49,0.54,,,,,,5.39,0.14,0.0,16.2,5.6,1.69,6.09,42.8,2.18,15.85,0.16,3.88
2025-10-22 19:17,1430.2,37.2,0.0,,4817.7,1662.9,558.0,1818.6,12721.5,372.4,4514.6,47.4,1197.7,15758.72,0.54,,,,,,4.9,0.13,0.0,16.51,5.7,1.91,6.23,43.6,1.28,15.47,0.16,4.1
2025-10-22 23:18,457.1,37.8,0.0,,4122.5,1662.4,422.0,1659.8,11879.0,324.7,4324.0,42.8,1052.9,14680.53,0.56,,,,,,1.76,0.15,0.0,15.86,6.4,1.62,6.39,45.71,1.25,16.64,0.16,4.05
2025-10-23 00:25,232.1,34.1,0.0,,3563.0,1662.5,585.3,1618.6,12137.5,318.4,4233.1,37.1,1043.2,14413.71,0.57,,,,,,0.91,0.13,0.0,13.99,6.53,2.3,6.36,47.66,1.25,16.62,0.15,4.1
2025-10-23 05:14,0.0,39.8,16.92,,3304.6,1650.4,306.6,1470.9,11838.3,320.9,4210.4,31.5,1088.3,14012.21,0.58,,,,,,0.0,0.16,0.07,13.61,6.8,1.26,6.06,48.76,1.32,17.34,0.13,4.48
2025-10-23 13:18,172.7,39.8,4214.78,,4705.4,1646.6,383.3,1579.4,11860.7,183.6,4238.8,36.9,1380.4,14705.8,0.48,,,,,,0.57,0.13,13.85,15.46,5.41,1.26,5.19,38.96,0.6,13.92,0.12,4.53
2025-10-23 14:28,473.7,40.9,3678.32,,4762.7,1661.4,448.8,1493.0,11422.7,216.1,4448.3,38.9,1415.0,14693.18,0.49,,,,,,1.57,0.14,12.22,15.82,5.52,1.49,4.96,37.95,0.72,14.78,0.13,4.7
2025-10-23 15:18,785.0,39.5,2871.87,,4766.4,1669.7,452.4,1494.1,12121.2,227.6,4440.0,39.2,1428.0,15054.39,0.5,,,,,,2.59,0.13,9.47,15.71,5.5,1.49,4.93,39.96,0.75,14.64,0.13,4.71
2025-10-23 17:20,1246.6,40.9,227.61,,4777.5,1675.6,622.7,1843.4,12247.3,475.9,4769.9,45.6,1391.0,15838.87,0.54,,,,,,4.25,0.14,0.78,16.27,5.71,2.12,6.28,41.71,1.62,16.24,0.16,4.74
2025-10-23 18:20,1067.6,39.3,0.0,,4786.3,1664.3,794.7,1819.9,12355.5,471.0,4834.0,48.0,1421.5,15928.91,0.54,,,,,,3.64,0.13,0.0,16.33,5.68,2.71,6.21,42.17,1.61,16.5,0.16,4.85
2025-10-23 23:20,594.0,40.1,0.0,,4127.2,1644.4,564.6,1693.1,11406.8,187.7,4149.1,41.3,1310.6,14182.27,0.55,,,,,,2.31,0.16,0.0,16.02,6.38,2.19,6.57,44.28,0.73,16.11,0.16,5.09
2025-10-24 01:16,466.2,32.6,0.0,,2886.8,1484.6,482.7,1541.4,11495.9,181.4,3996.5,34.0,1356.9,13223.2,0.55,,,,,,1.95,0.14,0.0,12.05,6.2,2.01,6.43,47.98,0.76,16.68,0.14,5.66
2025-10-24 04:20,0.0,34.5,0.0,,2439.9,1061.8,395.6,1525.4,11983.6,177.5,3989.7,31.3,1430.3,12841.94,0.56,,,,,,0.0,0.15,0.0,10.58,4.6,1.71,6.61,51.95,0.77,17.29,0.14,6.2
2025-10-24 06:17,17.2,39.0,33.44,,2370.1,1063.2,391.0,1685.7,11607.3,176.5,3983.8,32.5,1429.4,12711.24,0.56,,,,,,0.08,0.17,0.15,10.38,4.66,1.71,7.38,50.84,0.77,17.45,0.14,6.26
2025-10-24 12:22,0.0,42.5,4473.9,,2473.8,1067.4,448.4,1309.8,12294.3,181.9,3990.3,28.1,1454.5,12891.27,0.46,,,,,,0.0,0.15,16.11,8.91,3.84,1.61,4.72,44.28,0.66,14.37,0.1,5.24
2025-10-24 13:18,12.8,40.4,4124.52,,2558.1,1064.8,447.0,1317.4,11976.4,181.1,3989.9,27.6,1455.0,12775.26,0.47,,,,,,0.05,0.15,15.17,9.41,3.92,1.64,4.84,44.04,0.67,14.67,0.1,5.35
